ACCOUNT,NAME,DELIVERY ADDRESS,Longatude,Latitude,Level of Accuracy
80550,NALEDI-NKANYEZI HOSP PHARMACY,MOSHOESHOE STREET SEBOKENG,27.84834,-26.60671,High
80552,LESEDI CLINIC PHARMACY MALAN & BUYS PTY,"23967 CHRIS HANI ROAD DIEPKLOOF ZONE 6
  SOWETO",27.93601,-26.2582199,High
80553,VICTORIA PRIV HOSP DISP,"VICTORIA ROAD MAFIKENG
  NORTH WEST",25.64282,-25.85871,High
80554,SELBY PARK HOSP DISPENSAR,121 ELOFF STREET EXTENSIO SELBY JOHANNESBURG,28.04316,-26.2212,High
80555,TSHEPO-TEMBA CLINIC PHARMACY,"C/O BRAAMFISHER&DOBSONVIL ROADS DOBSONVILLE
  SOWETO",27.87441,-26.2054799,High
80556,DR ROPER K TANDARTS,"221 DEPHINUS STRAAT WATERKLOOFRIF PRETORIA
  GASTEHUIS MONTPELLIER",28.243572,-25.667896,High
80558,DR MOSTERT HL 11 NATIONAL CRONIC SOLU,"THABA NCHU MEDICAL SERVIC 6 JAMES SCOTT STREET
  THABA NCHU",26.2037715,-29.1015912,High
80560,DR GERICKE JS 11 NATIONAL CRONIC SOLU,"D29 METROPLITAN LIFE GATEWAY DENNEBOOM
  MAMELODI WES",19.309203,-33.368963,High
80562,DR DU PLESSIS G,"LUKAS STRAAT 545 LUKASRAND
  PRETORIA",28.19606,-25.8328199,High
80564,DR TANNA H VVVV WO,"BENGAL STR 295 LAUDIUM
  6006",28.098523,-25.783387,High
80567,PROJECT SUPPORT ASSOCIATION SA,"15A C/O DU PLOOY AND VUYISILE MENE STR
  BETHAL",29.4617468,-26.4552856,High
80568,DR KRUGER JJ KBA,"BICCARDSTR 105 PIETERSBURG
  0700",29.45395,-23.9003,High
80569,DR SELZER GF A,VAN DER HOFFWEG 450 PRETORIA TUINE,28.155319,-25.7207,High
80571,DR FERREIRA AP,"LITTLE CO OF MARY KAMER 400 VIERDE VLOER
  GROENKLOOF",28.217743,-25.76961,High
80572,DR MARAIS JT TANDARTS -KBA-,SAWGRASSLAAN 41 SILVERLAKES,28.2447343,-25.7597813,High
80574,DR OLIVIER EC,396 THEUNS VAN NIEKERK ST WIERDA PARK,28.151547,-25.868791,High
80576,DR THERON JP . AS,"CLERQ STRAAT 22A BETHAL
  BETHAL",29.464873,-26.456731,High
80577,DR ELLEMDIN S 11 MEDICLINIC HEART HOS,"SUITE 308 MEDICLINIC HEART HOSPITAL 551 PARK S
  CNR PARK & HAMILTON STR",28.1988081,-25.7482145,High
80579,DR VAN NIEKERK J 11,"MONTREUIL STR 10 MONTROUX
  MONTROUX !SLUIT 16H00!",27.97209,-26.05507,High
80580,DR DUVENAGE M DR MARIANNE DUVENAGE,"DR MARIANNE DUVENAGE INC 199 BRONKHORST STR H/V TR
  NIEU MUCKLENEUK",28.229299,-25.773658,High
80581,DR VOGES CW,FRED NICHOLSON STR 343 LES MARAIS,28.193342,-25.708706,High
80586,DR VAN DER WALT A/VEN AA,"VAN STADEN STR 2 VAALPARK
  VAALPARK",27.8432459,-26.7724162,High
80587,DR GERBER M 16 PRIME CURE HEALTH PTY LTD,"PRIME CURE OCCUPATIONAL HEALTH CLINIC BOKSBURG C/
  TRIGHARD & NORTHRANDS ROA",28.2542522,-26.1789714,High
80588,AUTISTIC TRADING ENTERPRI CC,JACOB MARE STR 215 HOLLARD PLACE PTA,28.189536,-25.755495,High
80589,DR MATHEY AV SALON CHAME,STELLA STRAAT 150 WATERKLOOF,30.15133,-23.8219,High
80592,DR MEEDING JP,"CONSTANTIA PARK MEDICROSS H/V DUVERRNOY&CHOPIN STR
  CONSTANTIA PARK",28.2674597,-25.8469014,High
80593,DRS MKHABELE ZCC & INDUNAH M,"GRND FLOOR, LOUIS PASTEUR MEDICAL SUITES,380
  FRANCIS BAARD STREET,PTA",28.196576,-25.7485651,High
80596,DR KOTZE JE 12,"KORANNABERGWEG 58 WATERKLOOFHOOGTE
  0181",28.252926,-25.794292,High
80599,DR DLAMINI NSK,"STAND 498 MATSULU A OPPOSITE SPAR
  MATSULU",18.4669627,-33.9410409,High
80601,MAITLAND FAMILY PHY CAMEL ROCK TRADING,"VOORTREKKER ROAD 278 PICK N PAY CENTRE SHOP 14
  MAITLAND SQUARE MAITLAND",18.48811,-33.92338,High
80602,DR VAN ROOYEN MCD,"10 FANIE STR DEL JUDOR X1
  WITBANK",29.23715,-25.8977,High
80604,DR BOTHA TJ 11 NATIONAL CRONIC SOLU,"PRIME CURE MEDI CENTRE 09 TAMBO STR
  MIDDELBURG",29.4565231,-25.7661881,High
80606,DR MCCREEDY FJ WILLIAM TELL INDUST,"31 VON ECK STR CHAMDOR
  KRUGERSDORP",27.96741,-26.12968,High
80608,DR BRITS L 11 NATIONAL CRONIC SOLU,DE LEEUW STRAAT 7 BETHLEHEM,28.32012,-28.23206,High
80609,DR VAN DER MESCHT M NATIONAL CRONIC SOLU,"264 VOORTREKKER STR MONUMENT
  KRUGERSDORP",27.79404,-26.0972,High
80610,DR NEL NJ 12 NATIONAL CRONIC SOLU,49 HILL STR KROONSTAD,27.2365,-27.66305,High
80615,DR HENDRIKS SCH,"PRINSES STRAAT 12 STANDERTON
  LEWER AF BY DR BATEV N",29.2451738,-26.9404847,High
80618,DR FOURIE LS PRAKTYK,"5DE LAAN 740 LES MARAIS
  PRETORIA",28.194544,-25.707566,High
80619,CLICKS MUSGRAVE PHY CLICKS RETAILERS,"SECTION A SHOP 120 MUSGRAVE CENTRE MUSGRAVE
  DURBAN KWAZULU NATAL",30.999047,-29.848664,High
80620,DR WESTERMAN HA 15 NATIONAL CRONIC SOLU,27 CHARL CILLIERS STR BRONKHORTSSPRUIT,28.74277,-25.80759,High
80621,DR VENTER JD .,"HV REPUBLIEK/KAIZER DENDRON
  0715 NOORD-TRANSVAAL",29.32454,-23.3667099,High
80622,DR READER ID,"SUITE 3 BOUGAINVILLE SHOPPING CEN
  REDELINGHUYS STR DASPOORT",28.1536826,-25.7155733,High
80623,DR MOHAMED VM,325 12TH AVE LAUDIUM,28.187258,-25.740212,High
80625,DR GUMATA ND,"SUITE 502 MEDFORUM MEDICLINIC 412 SCHOEMAN S
  PRETORIA",27.970641,-26.056312,High
80630,DR VENTER NJ EN VENNOTE,"PHILLIP GERBER SINGEL NO WILKOPPIES
  KLERKSDORP",26.67846,-26.83074,High
80632,DR NIEUWOUDT LF 11 NATIONAL CRONIC SOLU,"138 DYER STREET BALFOUR
  MPUMALANGA",28.589635,-26.670406,High
80634,DR ZEILINGA JA .,"BONACCORD PHARMACY LAVENDER ROAD
  OLD WARMBATH ROAD BONACCO",28.20422,-25.62799,High
80635,DR SCHEEPERS CC NATIONAL CRONIC SOLU,"VOORTREKKERSTRAAT 42 NEWCASTLE
  KZN",29.93414,-27.75928,High
80636,DR LOUBSER CJ A,"AIRPORT WEG 520 DORINGPOORT
  0182 VRYDAE TOT 12",28.238927,-25.648591,High
80637,DR MADILENG BB,"2129 EXTENTION 15 UMHLUME STR OLIEVEN-
  HOUT GAUTENG",28.011146,-25.619123,High
80638,URO-INCLUSIVE MEDICAL APPLICATION,"58 4TH AVENUE HIGHLANDS NORTH
  JOHANNESBURG",28.08856,-26.14535,High
80639,DR THERON MH UD TRUCKS SA PTY LTD,"UD TRUCKS SA PTY LTD 5 PIET RAUTENBACH STR
  ROSSLYN",28.221883,-25.7803669,High
80641,DR ADENDORFF HPF 11 NATIONAL CRONIC SOLU,"KRIEL MEDIESE KLINIEK BOKMAKIERIE STR
  KRIEL",29.2653375,-26.2640135,High
80642,DR PELSER LF 11 NATIONAL CRONIC SOLU,SPRINGBOK STRAAT 15 KRIEL,29.2646726,-26.254322,High
80643,DR GERMISHUYS PJ 11 NATIONAL CRONIC SOLU,38 NUWE REPUBLIEK STR PONGOLA,31.612704,-27.376882,High
80644,DR VAN ASWEGEN NE 13 (NCS),"51 KERK STRAAT DE AAR
  KAAP PROVINSIE",24.0094355,-30.6491646,High
80645,DR VAN AARDT L 11 NATIONAL CRONIC SOLU,"JAN KEMP STR 15 PONGOLA
  KZN",31.6099697,-27.3762356,High
80648,DR STEENKAMP JWC NATIONAL CRONIC SOLU,28 HERTZOG STR HARTSWATER,24.811373,-27.75297,High
80649,DR SCHEEPERS KJ,UNIT 8 NO 4 HOMESTEAD AVE BRYANSTON,27.99914,-26.06699,High
80652,DR DE LANGE MC OCSA,"OCSA POLOKWANE CNR VELDSPAAT & MARMER ST
  MAGNOLIA POLOKWANE",29.49056,-23.90839,High
80656,DR PATIWE SSV NATIONAL CRONIC SOLU,"25 JOHNSON ROAD ZWIDE
  PORT ELIZABETH",25.560873,-33.864819,High
80657,DR SCHWELLNUS TEG SPRINGLAKE COLLIERY,"SHANDUKA COAL PTY LTD TA SPRINGLAKE COLLIERY
  LENTE PLAAS HATTINGSPRUIT",30.231754,-28.166509,High
80658,SINDISA UNIFORMS CC,"UNIT SC 36 MODDERCREST
  MODDERFONTEIN",28.1630531,-26.0920302,High
80659,DR DE LANGE JF,"RUHAMAHWEG 3 HELDERKRUIN
  1733",27.865198,-26.12659,High
80660,CLICKS MALVERN PHY CLICKS RETAILERS,"SHOPS 7&8 MALVERN SHOPPIN CENTRE MAIN ROAD MALVERN
  QUEENSBURGH KWAZULU NATAL",30.916947,-29.880204,High
80661,DR PRETORIUS PJ/VEN A,19 ORPEN RD OAKDENE,28.05473,-26.26838,High
80662,DR BOTHA PM TANDARTS,95 MANDELA STR WITBANK,29.2720698,-25.8505683,High
80664,DR MEINTJIES VH,"DORINGKRAAL STRAAT 46 LADANNA PIETERSBURG
  0704 ELSABI",29.44354,-23.8785,High
80666,DR JACOBS AG,62 DOUGLAS STREET COLBYN PRETORIA,28.20136,-25.7327899,High
80667,DR SAUER H A,"CNR CHRISTIAAN DE WET ROA & DOLFYN STREET
  HONEYDEW *",27.97779,-26.139777,High
80669,AMAYEZA ABANTU BIO MEDICA L PTY LTD,"923 JACQUES STREET MORELETA PARK
  PRETORIA",28.286238,-25.83708,High
80671,DR LOUW DA NATIONAL CRONIC SOLU,"6 VON BRANDIS STR MOGALE CITY
  KRUGERSDORP",27.77522,-26.1056199,High
80672,DR SULAIMAN OO - TAYO SULAIMAN INC,"SUITE 314 3DR FLOOR GATESVILLE MEDICAL CENTRE
  CAPETOWN",18.5329753,-33.9704489,High
80674,DR VAN DER WESTHUIZEN GJJ,"MIDDEL STRAAT 16 PARYS
  9585",28.0260125,-26.6161978,High
80675,DR BESTER MRN NATIONAL CRONIC SOLU,23 LIVINGSTONE BOULEVARD VANDERBIJLPARK,27.85593,-26.72457,High
80676,DR MARSHALL LW OFS VET HOSPITAL,7 ALMAROAD WELKOM,26.75871,-27.95455,High
80677,DR LOEST HC,"NJ V.D.MERWE STR 5 SASOLBURG
  9570",27.82544,-26.81153,High
80678,DR ERASMUS C,"NJ VD MERWE STRAAT 5 SASOLBURG
  9570",27.82544,-26.81153,High
80679,DR THOKON SA/VEN,"MOGWASE FORUM SHOP/COMPLE SHOP (ROOM NR) 026
  MOGWASE",28.02427,-26.21109,High
80680,DR KUHN JG JANE KEYSER KLINIEK,VERWOERD STRAAT 11 HARTSWATER,24.8158548,-27.7555978,High
80681,DR VAN ROOYEN R 11 ROUTINE INVEST PTY/L,"KLINIEK 4 ZA HOSPITAAL BOURKE STRAAT 255
  MUCKLENEUK",28.205556,-25.762251,High
80682,SUTRA MEDICAL PTY LTD,7 CHERRY DRIVE FOBIN HILL RANDBURG,27.97963,-26.11244,High
80683,LIM FUNERALS CC,122 RIETFONTEIN ROAD PRIMROSE,28.16219,-26.18904,High
80685,SALON SOTERIA CALBAS CC,"32 VAALBOS AVE PROTEAPARK
  RUSTENBURG",27.21456,-25.69744,High
80686,DR HELLMANN SR/VEN S,"3 CENTLIVERS STR STILFONTEIN
  2550",26.77672,-26.84553,High
80687,DRS HYAMS DM & HYAMS JH MENLYNMED DOCTOR,"MENLYN RETAIL PARK LOIS LAAN LANGS THE PLACE
  RESTOURANT PRETORIA",28.2787136,-25.7837326,High
80688,YMT SUPPLIES,"1811 PETREA STREET LENASIA SOUTH
  LENASIA",27.842209,-26.382082,High
80689,DR LABUSCHAGNE PG 11 (NCS),"14 DELPORT STR SCHWEIZER RENEKE
  NORTH WEST",25.3308712,-27.1928036,High
80690,DR MAHARAJ R,"STEYNSCOR OFFICE 0112 35 VAN DER WALT STREET
  PRETORIA",28.192213,-25.740991,High
80692,DRS HYAMS DM&HYAMS JH 11,"GLEN MANOR OFFICE BLOCK BUILDING NO 7 FRIKKIE DE
  STREET MENLYN EXT 4",28.2787136,-25.7837326,High
80696,DR CASSIM EAC,JERUSALEM STREET 248 ASIATIC BAZAAR,28.175291,-25.740305,High
80698,JUBEL AND JUIG ROBBIE VAN KERKHOFCC,"16 KERK STREET STEYNSBURG
  EASTERN CAPE",25.82075,-31.30426,High
80702,PRESTIGE GROUP,"20 GRAHAM STR ALBERTYNSHOF
  KIMBERLEY",24.7651499,-28.7354,High
80703,DR LOUW JA/LOUW DA A,"VON BRAND STRAAT 6 KRUGERSDORP
  1740",27.77522,-26.1056199,High
80704,UNI EXCELLENS BUSINESS PROCESS,476 DAWN STREET LYNNWOOD,28.271861,-25.764624,High
80705,DR SARAGAS NP INCORPORATED2,"NETCARE LINKSFIELD MEDICA CENTRE SUITE 303 3RD LEVE
  24 12TH AVENUE LINKSFIELD",28.09611,-26.15989,High
80708,SHLEIFMAN AV PHYSIOTHERAPIST,"49 MAIN STR WITFIELD
  BOKSBURG",28.206086,-26.1883899,High
80709,DR MYBURGH M NATIONAL CRONIC SOLU,"WES STRAAT MEDIESE SENTRU 240 WEST STR
  PRETORIA NORTH",28.166353,-25.676723,High
80710,DR VAN NIEKERK PJ 11 (NCS),TAUNG FORUM WINKEL NR 49 TAUNG STASIE,24.77778,-27.52697,High
80711,DR VALLABH HK,"NR 30 TOWN ROAD EXT 9 ENNERDALE
  0722076040",27.8339178,-26.4117605,High
80712,DR WOLHUTER MJ,"WELGEMOED ANIMAL CLINIC 19 KOMMERSARIS STREET
  WELGEMOD",18.821,-34.10271,High
80713,DR HAFFEJEE R NATIONAL CRONIC SOLU,"PARK AVE ROCKLANDS
  MICHELLS PLAIN",18.0462917,-33.1097336,High
80716,DR RAATH JH SONAE NOVABORD PTY,"NOVOBORD PTY LTD HEIDELBERG ROAD
  ROCKY DRIFT WITRIVIER",30.94405,-25.47805,High
80718,DR VAN WYK L 11,"MUELMED 5DE VLOER KAMER 5 PRETORIUS STR 577
  PRETORIA",28.2076533,-25.7470509,High
80719,DR SPANGENBERG MS 11 (NCS),"14 ALEXANDER STR DE AAR
  WESTERN CAPE",26.2217,-29.13118,High
80724,DR DU PLESSIS HJD,"KERK STRAAT 194 BLOEMFONTEIN
  9300",26.21837,-29.13178,High
80725,HOLBURN PHARMACY WEHRNER BUYS(NO2)CC,"56 UITENHAGE ROAD SYDENHAM
  PORT ELIZABETH",25.60117,-33.92975,High
80726,MERINO APTEEK,52 CHURCH STREET GRAAFF REINET,24.5363216,-32.2534523,High
80728,DR GOVENDER K 12 NATIONAL CRONIC SOLU,"118 SILVERON ROAD MUSGRAVE
  BEREA",27.23848,-25.6685,High
80729,DR PILLAY M 11 NATIONAL CRONIC SOLU,54 HARPUR AVENUE BENONI,28.3212,-26.19212,High
80730,DR GOVENDER D NATIONAL CRONIC SOLU,105 HILLHEAD DRIVE MOUNT EDGECOMBE,31.0387391,-29.7255212,High
80731,DR GOUWS DJH 11 NATIONAL CRONIC SOLU,"MITCHELL STR 11 MEYERTON
  1960",28.01404,-26.55526,High
80735,DR BALGOBIND RP NATIONAL CRONIC SOLU,15 GOWRAN GARDENS AVOCA HILLS,31.005084,-29.757397,High
80738,STREUDERS MM OPTOMETRIST,LEYLLS AVE 4 ELDRORAIGNE,28.246583,-26.245836,High
80739,DR SIMON MJ MASSTORES PTY LTD,"MAKRO VEREENIGING PLAYFAI BOULEVARD C/O ASCOT ON TH
  VAAL & CASSANDRA AVE",27.94083,-26.62098,High
80741,DR MASANGO-MAKGOBELA AT,"5 DAAN DE WET NEL STR OFFICE NO 1 STATION SQUAR
  WINTERNEST",28.065306,-25.5872124,High
80742,PETROW FOOD INGREDIENTS PTY LTD,"16 ENDEAN STR CITY DEEP
  JOHANNESBURG",28.08477,-26.23194,High
80743,DR SULAMAN MI/PART,"15 STATION ROAD BALFOUR
  2410 OOS-TRANSVAAL",28.5914696,-26.6536197,High
80744,DRS ENGELBRECHT MJ&DEBEIL Y,"ROOM 311 UNITAS HOSPITAL CNR CLIFTON & CONTONMENT
  LYTTELTON",28.2017421,-25.8403665,High
80752,DR NEL S 12 NATIONAL CRONIC SOLU,DELPORT STRAAT 12 SCHWEIZER RENEKE,25.331075,-27.1931186,High
80754,TSHWANE DISTRICT HOSP PHARMACY,"TSHWANE DISTRICT HOSPITAL C/O VOORTREKKER AND DR SA
  ROAD",28.201673,-25.732157,High
80755,DR AUCAMP JP 11 NATIONAL CRONIC SOLU,ALEXANDER STRAAT 12 DE AAR,24.0112919,-30.6492352,High
80756,DR SCHOEMAN A 11 NATIONAL CRONIC SOLU,PAUL FERREIRA STR PATENSIE,25.56233,-33.94141,High
80757,DR LE ROUX PJ NATIONAL CRONIC SOLU,NORTHEY STRAAT NO 4A WITBANK,29.2161,-25.878,High
80758,DR VAN GREUNEN J 11 NATIONAL CRONIC SOLU,"26 AMALIA STR DE AAR
  NORTHERN CAPE",24.0085618,-30.6499941,High
80759,DR JOSHI M,"THE CONSERVATORY@LAKEFIEL 1ST FL F7A 106 LAKEFIELD
  AVE LAKEFIELD BENONI",28.286925,-26.178692,High
80760,DR BARNARD WHS 11 NATIONAL CRONIC SOLU,"BREE STRAAT 4A ELLISRAS
  LIMPOPO",27.73418,-23.67876,High
80761,DR GROBBELAAR JT NATIONAL CHRONIC SOL,"CNR ZIETSMAN AND ROBERTSON STR
  MOSSEL BAY",22.143369,-34.18297,High
80762,DR POTGIETER A,MAGDALENALAAN 486 ROSEVILLE,28.242709,-25.762765,High
80763,DR SOGA LN NATIONAL CRONIC SOLU,"EMBIZWENI SQUARE NEW BRIGHTON
  PORT ELIZABETH",25.592475,-33.900175,High
80764,DR MAASDORP IJW 11 NATIONAL CRONIC SOLU,VYGIE STRAAT 13 PROGRESS,21.2302139,-28.458265,High
80765,DR KIRIMI NK,50 QUINN STR KIMBERLEY,24.773656,-28.745455,High
80767,X DR MODI P,"SHOP 6 A AESTHETICS BY DR PARBHOO 10 MUSWELL ROAD
  SILVERSTREAM OFFICE PARK",28.0218,-26.04904,High
80768,DR LAHRI Z,"84 BEZUIDENHOUT STREET ROYAL PALMS NO 13
  MOKOPANE",29.0146916,-24.1959581,High
80769,LP IMPORT & EXPORT,"119 10 TH AVE SYNDENHAM ATT: IAN BOGARD
  082 450 1713",28.07215,-26.09531,High
80770,DR KOTZE JH,"63 BATELEUR STR SHANDON ESTATE
  NELSPRUIT",28.244901,-25.836093,High
80775,DALES PHARMACY AV PEARCE CC,60 VOWE STR HARRISMITH,29.125885,-28.273151,High
80778,DR MUNCLINGEROVA M,"11 BEAUFORT AVENUE CRAIGHALL PARK
  RANDBURG",28.02796,-26.1284,High
80779,DR PAYNE BJ,104 OXFORD ROAD HOUGHTON ESTATE HOUGHTON,28.04587,-26.15231,High
80780,ESKOM HOLDINGS LIMITED BRAAMFONTEIN JHB,204 SMIT STR BRAAMFONTEIN JOHANNESBURG,28.0395,-26.19509,High
80781,DR JANSEN VAN VUUREN R (NCS),"NATIONAL CHRONIC SOLUTION CNR LOUIS TRICHARDT &
  OORWINING STR GRASKOP",30.8428379,-24.931762,High
80782,DR DOOREWAARD GDH 12 (NCS),"NATIONAL CHRONIC SOLUTION 23 LIVINGSTONE BOULEVARD
  VANDERBIJLPARK GAUTENG",27.84097,-26.70234,High
80783,DR VAN SCHALKWYK DR,"ROOM G04 HIGHVELD MEDI CLINIC
  TRICHARD",29.2308313,-26.4909804,High
80784,DR DAVEY RA,17 RADCLIFFE STREET STERREWAG,28.20556,-25.76225,High
80785,MCDONALD MEIRING & STEYN OPTOMETRIST,SHOP 37 CITY MALL KLERKSDORP,26.6782499,-26.83555,High
80786,SOURCED OCCUPATIONAL SR D BIHL,3 FRANSEN STR CHAMDOR SAB,27.80124,-26.15252,High
80787,DR HAARHOFF GI,31 VAN RENSBURG STR NELSPRUIT,30.97492,-25.47775,High
80788,DR LAHER I,"FIRST FLOOR EMMERENTIA BL ABOVE KING PIE 19 WEST ST
  KEMPTONPARK",28.2286124,-26.106539,High
80790,DR MEYER P 12,"C/O VAN DER WALT & SCHOEMAN STR PRETORIA CEN
  NEXT TO KALAPENG PHARMACY",28.1932449,-25.7490759,High
80792,DR MATHEE RJB,15 PIET UYS STR POTCHEFSTROOM,27.101126,-26.7102635,High
80796,DR DE HAAS JE,"286 EVA LAAN QUEENSWOOD
  PRETORIA",28.3562834,-25.7848096,High
80797,DR CAMROODIEN SURVE A (NCS),"CNR KLIP AND LAKE ROAD GRASSY PARK
  WESTERN CAPE",18.501746,-34.036326,High
80800,DR DAVEL L,"CYGNUS STRAAT 154 H/V CYGNUS & PLEIADE STRA
  WATERKLOOF RIF",28.216166,-25.771333,High
80801,WELGEMOED L SPEC SAVERS NEWCASTL,"SPEC SAVERS NEWCASTLE SHOP 6 VILLAGE WALK
  CENTRE NEWCASTLE",29.93741,-27.75564,High
80802,DR SNYMAN DJL & PARTNERS,"24 KNOX STR WAVERLEY
  JOHANNESBURG",28.0352241,-26.0169613,High
80804,DR NATHAN IM,"NHC BUILDING C/O BEYERS NAUDE & WAUGH AVE
  NORTHCLIFF",27.977881,-26.139739,High
80805,DR JORDAAN F,"231 ALBERTUS STRAAT LA MONTAGNE (LANGS LA MON
  PRETORIA APTEEK)",29.46234,-23.90771,High
80806,DR SCHOEMAN A TANDARTS,77 HIBISCUS STR LYNNWOOD RIDGE,28.29942,-25.761404,High
80807,ARRABON DISTRIBUTION PTY LTD,"UNIT 12 IMPERIUM BUSSINES PARK 16 VENTURI CRESC
  HENNOPSPARK CENTURION",28.16944,-25.868189,High
80810,DR BOUWER MW,HEUWELSIG SENTRUM 4 OGILV THOMPSON STR BLOEMFONTEIN,26.19699,-29.07594,High
80812,DR VOSLOO M,83 KIPLING STRAAT KRAAIFONTEIN,18.70412,-33.84043,High
80813,DR SENAMELA KB,"ROOM 119C GROUND FLOOR COSMOS CENTRE MANDELA STR
  WITBANK",29.9594001,-26.4912427,High
80815,DR DICKASON GN,PRETORIA EAST HOSPITAL ROOM 6 PRETORIA EAST,28.3047,-25.8205499,High
80816,DR HOON F,21 WATTLE CRESCENT DE WILGERS,28.317745,-25.768528,High
80818,DR HATTINGH S BLOEMFONTEIN,"THOMSON STR 7 WESTDENE
  BLOEMFONTEIN",26.20683,-29.1001,High
80821,DR VAN DYK JJ -WIERDAPARK-,"SPRINGBOK STRAAT 186 WIERDAPARK
  0149",28.143675,-25.857174,High
80822,DR VAN DER MERWE JMJ,JUPITER STR 33 WESTONARIA,27.655308,-26.329294,High
80825,DR CABLE NI,"SUITE 204 MEDICAL CENTRE NETCARE LINKSFIELD HOSPIT
  24 12TH AVE LINKSFIELD WE",28.09611,-26.15989,High
80826,SXS SURGICAL SOLUTIONS PTY LTD,"UNIT 9 THE FIRST OFFICE B 5 HUMBER ROAD
  WOODMEAD",28.06878,-26.04039,High
80827,DR EASTMAN RG,"ROOM E1 FIRST FLOOR BLOCK ROCHESTER PLACE 173 RIVON
  ROAD MORNINGSIDE SANDTON",28.05544,-26.0954,High
80828,ADVIT ANIMAL NUTRITION PTY LTD,137 TERRACE ROAD SEBENZA,28.18305,-26.12272,High
80831,DR BOTHA HJ KLERKSDORP,"PHILIP GERBERSINGEL FLAMWOOD
  KLERKSDORP",26.675725,-26.846542,High
80833,DR SICWEBU BB,"SUITE 1038 LOUIS PASTEUR HOSPITAL CNR SCHOEMAN &
  PRINSLOO STR",28.1965659,-25.7486107,High
80837,VAALBOS APTEEK LOUIS PETRUS STEYN,"74 MCHENZIE STR DANIELSKUIL
  8405",23.5421157,-28.1882098,High
80839,REALITY WELLNESS REALITY TRAINING CON,"11B RILEY ROAD SUITE 22 1ST FLOOR
  BEDFORDVIEW",28.14934,-26.1661,High
80840,JOUBERTON PHARMACY,"17 PHELINDABA STR EXT 1 JOUBERTON
  KLERKSDORP",26.6010012,-26.8912973,High
80841,DR ABKIEWICZ SR,"ROOM 18 SECOND FLOOR MEDICAL&DENTAL CENTRE
  11 STURDEE AVE ROSEBANK",28.0383634,-26.1463651,High
80842,KOPENG PHARMACY,NO 479 LEA MANGOPE STREET BLOCK C MABOPANE,28.047959,-25.514743,High
80844,DR BREEDS AD,"8 ALBRECHT ROAD SUNWARD PARK
  BOKSBURG",28.258016,-26.259773,High
80847,DR SWANEPOEL CE 11 NATIONAL CRONIC SOLU,"KIOSK NO 1 PICK N PAY MIDDESTAD CENTRE
  MARKET STR",29.450727,-23.9048235,High
80848,DR FIRFIRAY AA NATIONAL CRONIC SOLU,"106 SHAANTI CRESCENT GATESVILLE
  WESTERN CAPE",18.537052,-33.969541,High
80849,DR BOYCE RV,CNR WILLIAM NICOL & BRYAN DRIVE BRYANSTON,28.021486,-26.048582,High
80852,DR VORSTER JD NATIONAL CRONIC SOLU,"RUITERWEG 107 MOKOPANE
  LIMPOPO",29.008844,-24.187721,High
80854,DR SWANEPOEL CE 12 NATIONAL CRONIC SOLU,"46A THABO MBEKI STR POLOKWANE
  LIMPOPO",29.450727,-23.9048235,High
80855,DR SCHUTTE JJH 11 NATIONAL CRONIC SOLU,"VOORTREKKER STR 66 HENDRINA
  MPUMALANGA",29.7150144,-26.1610149,High
80856,DR BOSMAN M 11 NATIONAL CRONIC SOLU,"FLORAMED MCDONALD STR 80 FLORAPARK
  POLOKWANE",29.490183,-23.908115,High
80857,DR TEBELELE MM NATIONAL CRONIC SOLU,"4 MTHUNYELO STR KWADWESI
  PORT ELIZABETH",25.50743,-33.84605,High
80858,LYTTELTON CLICKS PHY PURCHASE MILTON ASS,"SHOP 6 HIGHLAND SHOPPING CENTRE CNR RABIE & GLOVER
  LYTTELTON CENTURION",28.1924,-25.836193,High
80859,DR MARSHALL JE 18 ITHUBA VALVES&INDUST,"ITHUBA VALVES & INDUSTRIA SUPPLIES CC 8 RASALT ROAD
  ALRODE EXT 7",28.117994,-26.301175,High
80861,DR LOUW TK,"PLOT 22B SASEKANI CENTRE BLOCK A NEXT TO SASKO BAK
  GIYANI",30.7060175,-23.3072476,High
80862,MOPANI APTEEK MAIN ROAD CENTURION,"SHOP 4 MONUMENT PARK SHOPPING CENTRE
  73 SKILPAD ROAD",28.23364,-25.80164,High
80863,DR MASHABA CB,"46 CHURCH STREET SHOP NO 6
  HENDRINA",29.449373,-25.743696,High
80864,DR ROUX L NETCARE JACARANDA HO,"NETCARE JACARANDA HOSP 213 MIDDELBERG STREET
  MUCLENEUK DOKTERS KAMERS",28.2377,-25.744088,High
80865,THUTO BOPHELO NURSING ACADEMY PTY LTD,270 STRUBEN STR PRETORIA CENTRAL,28.191049,-25.741385,High
80867,DR HASSEN QT NATIONAL CRONIC SOLU,"52 MURCHISON STREET NEW CASTLE
  KZN",29.92962,-27.75635,High
80868,DIS-CHEM VERDI PHY - 80868,"SHOP 15 VERDI CENTRE CNR BEYERS NAUDE & VINCEN
  DRIVE RISIDALE JOHANNESBU",27.978052,-26.139693,High
80870,DR MAGORO TMP DUBIGEON BODY & COACH,"DUBIGEON BODY & COACH PTY 25 PIET RAUTENBACH STR
  BRITS",28.332092,-25.728719,High
80871,DR MAKAN J,"OLD JSE BUILDING , STREET CORNER PRITCHARD STREET
  GRND LEVEL,JOHANNESBURG",28.0570666,-26.241949,High
